# APOGEE_ID          RA         DEC        GLON               GLAT               J      H      K      VHELIO_AVG  GAIAEDR3_PMRA GAIAEDR3_PMDEC TEFF      LOGG        M_H        ALPHA_M      
  2M13261585-4731054 201.566051 -47.518188 309.0056975307547  14.942438178040968 11.747 11.231 11.108 240.52847   -3.9216616    -6.0291758     4882.549  1.6840022   -1.5536    0.006221     
  2M13261594-4726421 201.566431 -47.445034 309.0165218091727  15.014841371792164 12.083 11.586 11.498 212.28769   -3.5215406    -6.8899403     4925.255  1.9922888   -1.6539    0.109074004  
  2M13261594-4736517 201.566444 -47.614368 308.9920948404482  14.84716051668786  13.038 12.542 12.452 239.10808   -3.3155951    -6.7248034     5028.5776 2.544941    -1.8998    0.32687497   
  2M13261596-4723495 201.566527 -47.39711  309.02351112544545 15.062287622583016 12.381 11.852 11.746 243.94977   -2.554681     -6.8127937     4940.4927 2.3155515   -1.8709    0.32670498   
  2M13261602-4723071 201.566784 -47.385326 309.02539227237367 15.073932064737631 12.747 12.264 12.134 228.3981    -2.7885902    -6.8904247     4961.06   2.1003928   -1.3426    0.137665     
  2M13261616-4730560 201.567334 -47.515572 309.00696316240567 14.944907784950454 8.635  7.952  7.763  220.20897   -3.341648     -6.1845646     4296.2153 0.53376734  -1.8313    0.119749     
  2M13261622-4742126 201.567618 -47.703526 308.98005307553126 14.75876245929048  12.665 12.12  12.016 234.09338   -2.9753928    -6.5483174     4917.9336 2.1295424   -1.4126    0.168075     
  2M13261630-4733026 201.567923 -47.550735 309.0022959404275  14.910032948984133 12.319 11.792 11.687 216.06714   -3.7901165    -7.133777      4945.816  1.9754436   -1.5441    0.053850003  
  2M13261643-4728305 201.568464 -47.475143 309.0135826928003  14.984835051990002 12.652 12.178 12.066 214.55254   -3.3638737    -6.1076674     5148.502  2.3934655   -1.5058    0.319865     
  2M13261648-4732385 201.568685 -47.544048 309.00378802426184 14.91658287579982  11.684 11.108 11.021 212.26013   -3.2914207    -6.282428      4883.553  1.6857712   -1.3552    0.11001      
  2M13261650-4733238 201.568766 -47.556633 309.0020278286283  14.904113245868047 12.555 12.066 11.99  250.84119   -2.9949048    -6.3311687     4968.421  1.962543    -1.5953    0.0365985    
  2M13261655-4721554 201.568976 -47.36541  309.0297931836537  15.093445985940374 11.821 11.641 11.156 228.56607   -3.8620534    -6.1809945     4943.6465 2.2303376   -1.6359    0.166765     
  2M13261658-4720464 201.569114 -47.346241 309.0326605530635  15.1124142427582   10.807 10.238 10.137 230.06364   -2.8067937    -6.7089715     4719.284  1.5319989   -1.8364    0.327995     
  2M13261662-4719589 201.569258 -47.333042 309.0346692955927  15.125470358335681 11.221 10.521 10.353 222.90997   -3.4437182    -6.490796      4474.2847 1.8745141   -0.64297   0.383115     
  2M13261662-4719589 201.569258 -47.333042 309.0346692955927  15.125470358335681 11.221 10.521 10.353 222.96848   -3.4437182    -6.490796      4471.2314 1.8581345   -0.63946   0.37234503   
  2M13261665-4726243 201.569415 -47.440086 309.0193056204632  15.01945941337026  10.752 10.232 10.062 219.01933   -3.3634887    -6.703438      4810.229  1.351655    -1.6911    0.170275     
  2M13261668-4735119 201.569507 -47.586651 308.998208637924   14.874318868999328 13.146 12.716 12.655 223.62105   -3.6111195    -6.432391      5301.88   2.3301      -1.4495    0.476115     
  2M13261669-4728319 201.56955  -47.47555  309.01427635628573 14.984329627648895 nan     11.99  nan     235.70695   -3.9335194    -6.6147914     4940.745  2.4212453   -0.96121   0.236725     
  2M13261678-4728434 201.569949 -47.478748 309.0140909058181  14.981125284981436 10.509 9.858  9.758  236.91714   -2.725885     -6.667301      4701.3477 1.4715312   -1.3417    0.115199     
  2M13261679-4726299 201.569962 -47.441666 309.0194566454394  15.017843248189832 9.041  8.279  8.085  211.17365   -4.06339      -6.5703654     4592.9517 1.1245975   -1.5106    0.042094     
  2M13261688-4732165 201.570365 -47.537922 309.0058344588572  14.92249080983001  12.61  12.084 12.012 229.10323   -3.1129239    -6.3791776     4998.9517 2.365215    -1.6947    0.197305     
  2M13261688-4726064 201.570369 -47.43512  309.02068470762873 15.02428676911996  11.145 10.601 10.467 243.99245   -2.4989038    -7.0610943     4686.78   1.5896082   -1.7062    0.303335     
  2M13261693-4749588 201.570565 -47.833    308.9634320439319  14.63027542758292  10.497 9.89   9.753  241.7449    -2.9040456    -6.572325      4660.2026 1.3573232   -1.7259    0.227605     
  2M13261695-4727225 201.570635 -47.456272 309.017812995967   15.003316669616433 11.929 11.415 11.309 239.08879   -2.2583048    -6.485072      4866.7627 1.6183026   -1.5184    0.099761     
  2M13261696-4722578 201.570704 -47.382748 309.02848674064745 15.076114404205468 12.252 11.754 11.65  214.41725   -2.907534     -6.384426      4952.3135 1.9300833   -1.6039    -3.3699907E-4
  2M13261716-4733409 201.571535 -47.561367 309.00325931515533 14.899164901179532 11.642 11.13  11.054 232.43224   -3.7506545    -6.151672      4935.1543 1.7045107   -1.8561    0.206105     
  2M13261720-4702559 201.5717   -47.048866 309.0775296036928  15.406626738045125 12.266 11.782 11.643 232.617     -3.1408465    -6.583685      5034.3896 2.3480616   -1.6799    0.310795     
  2M13261733-4729379 201.572247 -47.493866 309.0134990257559  14.965938515673585 11.447 10.861 10.735 216.3153    -3.037959     -5.843952      4816.76   1.7675426   -1.6066    0.167535     
  2M13261740-4726306 201.572505 -47.441845 309.02119409914985 15.01742595544064  9.179  8.471  8.274  213.86581   -3.6044712    -6.797359      4311.408  0.9362567   -1.7149    0.248365     
  2M13261749-4729213 201.572878 -47.489269 309.0146001158997  14.970431023307018 11.419 10.831 10.709 229.4025    -3.3349395    -6.869057      4590.838  1.5632975   -1.5464    0.31295502   
  2M13261757-4741039 201.573212 -47.684444 308.9866596973254  14.777133296180134 11.942 11.397 11.278 236.18993   -4.2725573    -6.6064186     4796.778  1.9292569   -1.6834    0.246185     
  2M13261758-4711310 201.57327  -47.191967 309.0578827862903  15.26478178886696  10.752 10.185 10.04  232.18312   -3.2543743    -6.856774      4665.7563 1.3315411   -1.7751    0.298755     
  2M13261758-4737280 201.573278 -47.62447  308.9953566049455  14.836514923609998 11.164 10.579 10.409 nan          -334.4836     -3.7338624     nan        nan          nan         nan           
  2M13261772-4731016 201.573869 -47.51712  309.0112630708604  14.942759189413211 12.229 11.715 11.634 254.63753   -2.7786942    -7.5686007     4928.444  2.1968951   -1.803     0.283055     
  2M13261774-4738549 201.573924 -47.648594 308.99232183967075 14.812566049646508 12.717 12.198 12.127 251.1858    -3.5936403    -6.489101      4969.5127 2.319785    -1.6852    0.181835     
  2M13261774-4737136 201.573955 -47.620461 308.99640253814175 14.840421076336936 9.927  9.22   9.096  231.05966   -3.473905     -5.9457273     4422.9883 1.008178    -1.6011    0.202815     
  2M13261776-4733145 201.574012 -47.55405  309.0060285472879  14.906177115477742 10.916 10.34  10.216 227.8254    -2.817262     -6.664436      4700.699  1.4960489   -1.7397    0.26315498   
  2M13261778-4716548 201.574103 -47.281895 309.04543991706583 15.175657206002338 11.91  11.52  11.345 247.36847   -3.9313428    -6.5259676     4706.6934 1.9248912   -1.4531    0.43413502   
  2M13261782-4724493 201.574252 -47.413696 309.0264749610531  15.045134245554303 12.993 12.494 12.359 228.93642   -3.1138215    -6.4262624     4922.3203 2.370645    -1.4287    0.237195     
  2M13261782-4724561 201.574274 -47.4156   309.02621493044467 15.043246821797391 11.099 10.603 10.466 225.02937   -3.0552833    -6.091769      4855.949  1.8244443   -1.8283    0.312105     
  2M13261797-4729085 201.574906 -47.485714 309.01651845026026 14.973759936278645 12.24  11.71  11.62  231.70035   -4.03803      -6.2082624     4934.564  2.18161     -1.8431    0.323965     
  2M13261803-4730041 201.575156 -47.501144 309.0144620334348  14.958457451621017 8.68   7.918  7.696  232.88869   -3.9956634    -6.734772      4281.033  0.5653001   -1.6834    0.102093     
  2M13261803-4730041 201.575156 -47.501144 309.0144620334348  14.958457451621017 8.68   7.918  7.696  230.26128   -3.9956634    -6.734772      4252.179  0.4351167   -1.6785    0.102463     
  2M13261808-4729171 201.575347 -47.488102 309.0164788338561  14.971353720374358 11.556 11.049 10.961 247.6411    -3.3887906    -5.7996287     4890.7515 1.6111898   -1.8445    0.22111501   
  2M13261830-4722283 201.576282 -47.374535 309.03354805410027 15.083719469124702 10.811 10.197 10.068 240.49133   -2.8574688    -5.912901      4550.3013 1.448961    -1.6262    0.362005     
  2M13261831-4726469 201.576302 -47.446365 309.0231734074505  15.012591706204008 10.821 10.199 10.138 220.99086   -3.3335724    -6.4473786     4719.182  1.4539979   -1.6815    0.225025     
  2M13261833-4726257 201.576376 -47.440483 309.02407515381594 15.018409074933837 11.065 10.458 10.296 240.20766   -3.5183713    -6.8816905     4782.1484 1.7685864   -1.2227    0.148265     
  2M13261835-4725381 201.57649  -47.427258 309.026066515469   15.031493689188075 12.132 11.626 11.544 212.35876   -2.31855      -6.423011      4915.7715 1.776433    -1.56      0.069382     
  2M13261857-4730313 201.577401 -47.508717 309.0149220857337  14.950746901876908 12.395 11.862 11.805 213.89606   -3.1709375    -6.5008397     4953.678  2.259708    -1.7567    0.230235     
  2M13261862-4725023 201.577616 -47.41732  309.0282848949487  15.041227856707502 12.188 11.696 11.561 210.17494   -3.3216708    -6.5266747     4905.508  2.1960914   -1.7629    0.30435503   
  2M13261864-4745230 201.577694 -47.756393 308.97937197369197 14.705466945866682 11.419 10.874 10.768 37.353153   -11.524861    2.103081       4794.0825 2.4586535   -0.35532   0.245175     
  2M13261865-4811055 201.577732 -48.184875 308.91773346865307 14.28116155794506  11.846 11.291 11.208 66.55101    -9.598007     -2.4226022     4689.1836 2.7828956   -0.25889   0.214745     
  2M13261865-4733027 201.577743 -47.550774 309.00908200876796 14.9090695977329   12.625 12.167 12.04  219.28146   -2.7919168    -6.1345243     4940.647  2.4062648   -1.5992    0.352835     
  2M13261869-4727328 201.5779   -47.459129 309.0224357012164  14.999801898070015 12.138 11.652 11.581 222.04753   -2.1954637    -6.1398945     4951.53   2.2792437   -1.5641    0.119648     
  2M13261885-4731075 201.578547 -47.518776 309.0142616787932  14.940678375703863 10.72  10.114 9.958  228.79231   -3.302052     -6.3035774     4597.616  1.4173517   -1.4215    0.155615     
  2M13261887-4745111 201.578654 -47.753101 308.9805074346391  14.708636744232068 13.027 12.551 12.459 232.78204   -3.552484     -6.6302967     5010.1416 2.2356973   -1.6156    0.0287177    
  2M13261888-4726425 201.578675 -47.445145 309.02499507641625 15.013575611974058 9.443  8.604  8.476  225.27522   -3.0898314    -6.8829117     4518.7754 1.1256163   -1.1288    0.158235     
  2M13261891-4728502 201.578803 -47.480618 309.0199545262296  14.978438280045257 10.611 9.984  9.847  208.82858   -3.3142445    -6.3086376     4788.3105 1.4919794   -1.495     0.084498     
  2M13261891-4728502 201.578803 -47.480618 309.0199545262296  14.978438280045257 10.611 9.984  9.847  209.12639   -3.3142445    -6.3086376     4790.2354 1.5052209   -1.4939    0.050462     
  2M13261900-4731156 201.57919  -47.521004 309.01438471119707 14.93841157071277  12.035 11.512 11.41  231.47142   -3.4679005    -6.4614716     4923.093  1.871316    -1.5552    -0.009657998 
  2M13261904-4735019 201.579356 -47.583866 309.005416871539   14.876149750377467 13.263 12.695 12.629 252.80661   -4.0995307    -6.939938      4683.1553 2.2499712   -1.1236    0.48519498   
  2M13261915-4725580 201.579795 -47.432781 309.02756000352167 15.025712537792337 11.487 10.875 10.72  264.9475    -3.0366564    -7.1674914     4375.1504 1.3564036   -1.4192    0.503375     
  2M13261922-4727386 201.580095 -47.460735 309.02372479918876 14.998004354581216 11.993 11.517 11.453 224.6243    -4.0416017    -5.418082      5042.828  2.017951    -1.9246    0.32139498   
  2M13261923-4730017 201.580158 -47.500473 309.018022522266   14.958650032290866 11.642 11.091 11.012 224.983     -3.1948016    -6.9581366     4889.462  1.8587701   -1.5697    0.142735     
  2M13261931-4719570 201.580467 -47.332516 309.0425376291546  15.124929969071784 10.846 10.266 10.156 225.55974   -3.2379868    -6.397336      4842.5127 1.5643156   -1.4951    0.067101     
  2M13261942-4723346 201.580919 -47.392963 309.03410115117686 15.06503357973516  12.05  11.46  11.305 225.10876   -2.7764652    -6.0866704     4551.3184 1.944514    -0.7445    0.407575     
  2M13261946-4722533 201.581091 -47.381481 309.03588241091296 15.076386605056271 11.953 11.403 11.296 230.04677   -2.976527     -7.0715194     4873.4634 1.9176342   -1.4628    0.179415     
  2M13261950-4726563 201.581286 -47.448997 309.02624813382863 15.009514713477097 9.929  9.253  9.121  237.51085   -3.5163605    -5.6618514     4561.5474 1.1061395   -1.5673    0.14318499   
  2M13261954-4716345 201.581453 -47.276257 309.05137240893043 15.180542865090514 9.979  9.373  9.21   229.93947   -2.6448097    -6.3969216     4629.3647 1.2602963   -1.8486    0.34346503   
  2M13261954-4716345 201.581453 -47.276257 309.05137240893043 15.180542865090514 9.979  9.373  9.21   230.0865    -2.6448097    -6.3969216     4623.868  1.3765368   -1.8528    0.322335     
  2M13261963-4745337 201.581807 -47.759369 308.9817734574434  14.702134329639367 10.702 10.084 9.95   233.32526   -3.6966426    -6.8495893     4695.3857 1.5591748   -1.8295    0.309645     
  2M13261963-4745337 201.581807 -47.759369 308.9817734574434  14.702134329639367 10.702 10.084 9.95   232.93562   -3.6966426    -6.8495893     4680.6445 1.5086153   -1.8497    0.287385     
  2M13261964-4726389 201.581857 -47.444164 309.0273431722558  15.014246339784522 11.461 10.928 10.87  231.22958   -1.453421     -6.310998      4909.3896 1.7538538   -1.807     0.233785     
  2M13261967-4723223 201.581967 -47.389542 309.035323823814   15.068321841142671 12.408 11.923 11.791 227.10997   -3.121338     -6.709044      4863.1577 2.1238694   -1.6217    0.254345     
  2M13261970-4729297 201.582092 -47.491604 309.020644186137   14.967249536691266 12.423 11.931 11.794 232.94252   -2.7753978    -6.633669      4952.0293 2.4561357   -1.7206    0.190135     
  2M13261978-4720424 201.582457 -47.345112 309.04209681035286 15.112269151469137 12.977 12.487 12.379 231.19084   -3.2704237    -7.1048145     5047.041  2.5627854   -1.6729    0.243495     
  2M13261982-4733255 201.582596 -47.557095 309.0115247460466  14.902353187988458 12.357 11.82  11.702 225.65776   -3.337112     -6.1813593     4681.074  2.0974615   -1.4043    0.48203498   
  2M13261984-4733316 201.582671 -47.558792 309.01133133498774 14.900665755117808 10.579 9.982  9.836  235.39862   -3.8952465    -6.195268      4816.8105 1.425184    -1.5108    0.0171136    
  2M13261999-4724259 201.583327 -47.407215 309.0337096779173  15.050693680201322 11.716 11.16  11.055 238.00867   -2.8024101    -6.183562      4526.065  1.6166983   -1.5177    0.389445     
  2M13262001-4730371 201.583406 -47.510319 309.0188476277302  14.948594086901608 10.763 10.671 10.525 214.12703   -3.4098732    -6.5659814     nan        nan          nan         nan           
  2M13262006-4733527 201.58359  -47.564648 309.01112034816947 14.894780549160672 12.17  11.808 11.562 226.19318   -3.2264123    -5.978296      4901.596  2.182874    -1.7389    0.29931498   
  2M13262012-4723282 201.583868 -47.391193 309.03640453210755 15.0665071529201   11.357 10.813 10.674 262.33832   -3.7582247    -7.1234446     4761.1455 1.7304034   -1.8644    0.283405     
  2M13262013-4734173 201.58391  -47.57148  309.0103540881079  14.887985378068766 nan     11.828 nan     235.03885   -3.4246309    -6.9041705     4952.837  2.0582006   -1.622     0.027940901  
  2M13262014-4735092 201.583928 -47.585907 309.00828144770435 14.873698130235615 12.342 11.9   11.843 236.21704   -3.477772     -6.945963      5208.965  2.1734054   -1.7108    0.172205     
  2M13262016-4734395 201.584025 -47.577663 309.0095399323824  14.881852164785652 12.66  12.128 12.032 217.48695   -3.2476943    -6.460544      4950.24   2.3498988   -1.194     0.245915     
